date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-05-23,Cleveland Cavaliers,New York Knicks,CLE,NYK,,,5.673132290440455,222.90140416579652,,0.0,,222.90140416579652
