date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-04-14,CHARLOTTE HORNETS,MIAMI HEAT,CHA,MIA,127,126,-8.91740098665416,224.85058856354885,1,253,-9.91740098665416,-28.149411436451146
2026-04-14,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,PHX,POR,110,114,-2.0117620344491294,219.67274944962705,-4,224,1.9882379655508706,-4.327250550372952
