date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-05-25,Cleveland Cavaliers,New York Knicks,CLE,NYK,,,5.670983895548268,222.86149610057797,,0.0,,222.86149610057797
