game_id,team,player_id,player_name,prob_first_basket
0042500203,CLE,3992,James Harden,0.11373454561143197
0042500203,CLE,3908809,Donovan Mitchell,0.11266157820000336
0042500203,CLE,4432158,Evan Mobley,0.10380959705571738
0042500203,CLE,4066328,Jarrett Allen,0.08808087022909353
0042500203,CLE,4065778,Max Strus,0.08047255585714526
0042500203,DET,4432166,Cade Cunningham,0.11856289896286068
0042500203,DET,4433621,Jalen Duren,0.09904314567033262
0042500203,DET,6440,Tobias Harris,0.0965670670285743
0042500203,DET,4684742,Ausar Thompson,0.0949576159114314
0042500203,DET,3157465,Duncan Robinson,0.09211012547340934
0042500223,LAL,4066648,Rui Hachimura,0.11914874367312882
0042500223,LAL,1966,LeBron James,0.11852045457972486
0042500223,LAL,2990992,Marcus Smart,0.11168466924348966
0042500223,LAL,3913174,Luke Kennard,0.104773489216046
0042500223,LAL,4278129,Deandre Ayton,0.09371560117213613
0042500223,OKC,4278073,Shai Gilgeous-Alexander,0.09620362598201586
0042500223,OKC,4593803,Jalen Williams,0.09620362598201586
0042500223,OKC,4697270,Payton Sandfort,0.09288625956884289
0042500223,OKC,4433255,Chet Holmgren,0.09222278628620831
0042500223,OKC,4397020,Luguentz Dort,0.07464074429639161
