date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied,open_line,open_price,open_snapshot_ts,open_implied_prob,line_move,implied_move,movement_significant,movement_tier
2026-05-19,2026-05-20T02:18:16.175784+00:00,4431823,Miles McBride,NYK,ast,OVER,1.5,380,0.2083333333333333,0.2609750395913588,0.5592780417201697,0.0526417062580254,0.2526801900385222,draftkings,DraftKings,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,1.5,-150,2026-05-19T15:17:42.515403+00:00,0.6,0.0,-0.3916666666666667,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3934719,OG Anunoby,NYK,ast,OVER,1.5,195,0.3389830508474576,0.388762928652729,0.6708489028826004,0.0497798778052714,0.1468506395255506,draftkings,DraftKings,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,1.5,126,2026-05-19T15:17:42.515403+00:00,0.4424778761061947,0.0,-0.1034948252587371,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3147657,Mikal Bridges,NYK,ast,OVER,1.5,130,0.4347826086956521,0.4922058952329735,0.8176045189444611,0.0574232865373213,0.132073559035839,draftkings,DraftKings,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,2.5,-135,2026-05-19T15:17:42.515403+00:00,0.574468085106383,-1.0,-0.13968547641073092,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3147657,Mikal Bridges,NYK,ast,OVER,1.5,115,0.4651162790697674,0.5179895150509715,0.8176045189444611,0.052873235981204,0.1136774573595885,betmgm,BetMGM,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,2.5,-135,2026-05-19T15:17:42.515403+00:00,0.574468085106383,-1.0,-0.10935180603661565,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3934672,Jalen Brunson,NYK,ast,OVER,3.5,170,0.3703703703703703,0.4066680322681866,0.6123547830224787,0.0362976618978162,0.0980036871241037,draftkings,DraftKings,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,6.5,109,2026-05-19T15:17:42.515403+00:00,0.4784688995215311,-3.0,-0.1080985291511608,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3147657,Mikal Bridges,NYK,ast,OVER,1.5,-108,0.5192307692307693,0.563986831687823,0.8176045189444611,0.0447560624570537,0.0861968610283999,fanduel,FanDuel,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,2.5,-120,2026-05-19T15:17:42.515403+00:00,0.5454545454545454,-1.0,-0.02622377622377614,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3136195,Karl-Anthony Towns,NYK,ast,UNDER,4.5,174,0.364963503649635,0.3908997661699294,0.5378719204515974,0.0259362625202943,0.0710653593056065,fanduel,FanDuel,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,4.5,-106,2026-05-19T15:17:42.515403+00:00,0.5145631067961165,0.0,-0.14959960314648152,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3062679,Josh Hart,NYK,ast,UNDER,4.5,120,0.4545454545454545,0.4821752418996375,0.6387440369066748,0.027629787354183,0.0607855321792025,betmgm,BetMGM,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,4.5,-110,2026-05-19T15:17:42.515403+00:00,0.5238095238095238,0.0,-0.06926406926406936,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3934672,Jalen Brunson,NYK,ast,OVER,3.5,128,0.4385964912280701,0.4646602349972314,0.6123547830224787,0.0260637437691612,0.0594253357936875,fanduel,FanDuel,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,6.5,112,2026-05-19T15:17:42.515403+00:00,0.4716981132075472,-3.0,-0.03310162197947708,True,fast
2026-05-19,2026-05-20T02:18:16.175784+00:00,3992,James Harden,CLE,ast,OVER,4.5,162,0.3816793893129771,0.4028994661291374,0.5231465680873795,0.0212200768161603,0.05559660125834,fanduel,FanDuel,2026-05-20T00:13:43Z,New York Knicks,Cleveland Cavaliers,,,False,6.5,-128,2026-05-19T15:17:42.515403+00:00,0.5614035087719298,-2.0,-0.17972411945895267,True,fast
