date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,total,bookmaker
2026-05-29,2026-05-29T00:40:00Z,San Antonio Spurs,Oklahoma City Thunder,-142.34512675975924,142.34512675975918,-3.5,3.5,219.5,oddsapi_consensus
