event_id,commence_time,home_team,away_team,has_odds
2734c350b90f332dbece882dd10b204e,2026-05-09T19:10:00Z,Cleveland Cavaliers,Detroit Pistons,True
40c8a29efb894c4dd6bf6acc5025c9cb,2026-05-10T00:40:00Z,Los Angeles Lakers,Oklahoma City Thunder,True
