date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-05-11,0042500224,Los Angeles Lakers,Oklahoma City Thunder,2026-05-12T02:40:00Z,420.0734632752424,-420.0734632752424,11.0,-11.0,-110.0,-110,214.5,100.8924290412649,-100.8924290412649,10,oddsapi_consensus,LAL,OKC,0.4850044983805899,1.0579082059922718,0.652818716976767,LAL: Rui Hachimura (11.7%); LAL: LeBron James (11.6%); LAL: Marcus Smart (10.9%); OKC: Jalen Williams (10.4%); OKC: Shai Gilgeous-Alexander (10.0%)
2026-05-11,0042500204,Cleveland Cavaliers,Detroit Pistons,2026-05-12T00:10:00Z,-150.11975793992534,150.1197579399254,-3.5,3.5,-260.0,-120,213.5,100.87035992663785,-100.87035992663785,10,oddsapi_consensus,CLE,DET,0.5,1.070161968996043,0.6570470348275017,DET: Cade Cunningham (11.8%); CLE: James Harden (11.4%); CLE: Donovan Mitchell (11.3%); CLE: Evan Mobley (10.4%); DET: Tobias Harris (9.8%)
