date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-06-08,nan nan,nan nan,NAN NAN,NAN NAN,,,1.0514972095958768,93.29995972274727,,0.0,,93.29995972274727
