date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-05-07,0042500202,Detroit Pistons,Cleveland Cavaliers,2026-05-07T23:10:00Z,-145.50339152092997,145.50339152092994,-3.5,3.5,-250,185,216.0,101.5573233187474,-101.55732331874736,11,oddsapi_consensus,DET,CLE,0.5,1.0964975779343604,0.6659610172295027,DET: Cade Cunningham (11.9%); CLE: James Harden (11.5%); CLE: Donovan Mitchell (11.3%); CLE: Evan Mobley (10.4%); DET: Jalen Duren (10.1%)
2026-05-07,0042500222,Oklahoma City Thunder,Los Angeles Lakers,2026-05-08T01:40:00Z,-629.3650500296229,629.3650500296228,-15.5,15.5,-110,-110,210.0,100.25477707006368,-100.25477707006368,11,oddsapi_consensus,OKC,LAL,0.51499550161941,1.097084568072441,0.6661570372815765,LAL: LeBron James (11.9%); LAL: Rui Hachimura (11.8%); LAL: Luke Kennard (11.1%); LAL: Marcus Smart (10.3%); OKC: Shai Gilgeous-Alexander (10.1%)
