game_id,team,player_id,player_name,prob_first_basket
0042500212,NYK,3934672,Jalen Brunson,0.10488253279378426
0042500212,NYK,3934719,OG Anunoby,0.10302784609539727
0042500212,NYK,3062679,Josh Hart,0.09563228288557915
0042500212,NYK,3136195,Karl-Anthony Towns,0.08492146720239428
0042500212,NYK,3147657,Mikal Bridges,0.08121387715821492
0042500212,PHI,4431678,Tyrese Maxey,0.1141849457653815
0042500212,PHI,5124612,VJ Edgecombe,0.11380241663383918
0042500212,PHI,3059318,Joel Embiid,0.10667098068151457
0042500212,PHI,4251,Paul George,0.10213527812179853
0042500212,PHI,3133603,Kelly Oubre Jr.,0.0935283726620964
0042500232,SAS,4066259,De'Aaron Fox,0.10547821130717186
0042500232,SAS,4845367,Stephon Castle,0.104512581525139
0042500232,SAS,4395630,Devin Vassell,0.1044901250185801
0042500232,SAS,5104157,Victor Wembanyama,0.09419755951241578
0042500232,SAS,4592479,Julian Champagnie,0.0909039385504432
0042500232,MIN,4431671,Jaden McDaniels,0.10918353488939102
0042500232,MIN,3064514,Julius Randle,0.10918353488939102
0042500232,MIN,3032976,Rudy Gobert,0.104512581525139
0042500232,MIN,4594268,Anthony Edwards,0.09083336095840093
0042500232,MIN,4397002,Ayo Dosunmu,0.08670457182392816
