date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied,open_line,open_price,open_snapshot_ts,open_implied_prob,line_move,implied_move,movement_significant,movement_tier
2026-05-17,2026-05-18T02:15:36.001569+00:00,3908809,Donovan Mitchell,CLE,ast,UNDER,7.5,100,0.5,0.5735,0.9998323009121848,0.0735,0.147,fanduel,FanDuel,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,3.5,-142,2026-05-17T23:08:55.131593+00:00,0.5867768595041323,4.0,-0.08677685950413228,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,4432166,Cade Cunningham,DET,ast,UNDER,6.5,124,0.4464285714285714,0.4984534234067913,0.7932609179500373,0.0520248519782198,0.1165356684312125,draftkings,DraftKings,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,8.5,-128,2026-05-17T23:08:55.131593+00:00,0.5614035087719298,-2.0,-0.1149749373433584,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,4432166,Cade Cunningham,DET,ast,UNDER,6.5,-114,0.5327102803738317,0.5717928760102625,0.7932609179500373,0.0390825956364307,0.0733655742648787,fanduel,FanDuel,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,8.5,-128,2026-05-17T23:08:55.131593+00:00,0.5614035087719298,-2.0,-0.02869322839809807,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,4432158,Evan Mobley,CLE,ast,UNDER,4.5,-106,0.5145631067961165,0.5509753627510493,0.7573114798290018,0.0364122559549328,0.0707634408180769,fanduel,FanDuel,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,3.5,100,2026-05-17T23:08:55.131593+00:00,0.5,1.0,0.014563106796116498,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,5107199,Daniss Jenkins,DET,ast,OVER,3.5,120,0.4545454545454545,0.468132151211348,0.5451234323180779,0.0135866966658935,0.0298907326649657,draftkings,DraftKings,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,3.5,130,2026-05-17T23:08:55.131593+00:00,0.43478260869565216,0.0,0.019762845849802313,False,
2026-05-17,2026-05-18T02:15:36.001569+00:00,6440,Tobias Harris,DET,dd,YES,,2800,0.0344827586206896,0.1610647310183552,0.1610647310183552,0.1265819723976656,3.670877199532302,draftkings,DraftKings,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,,568,2026-05-17T23:08:55.131593+00:00,0.1497005988023952,,-0.1152178401817056,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,5107199,Daniss Jenkins,DET,dd,YES,,9000,0.0109890109890109,0.0316611652038918,0.0316611652038918,0.0206721542148808,1.8811660335541605,draftkings,DraftKings,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,,4900,2026-05-17T23:08:55.131593+00:00,0.02,,-0.0090109890109891,False,
2026-05-17,2026-05-18T02:15:36.001569+00:00,4432166,Cade Cunningham,DET,dd,YES,,2000,0.0476190476190476,0.1005057873632147,0.1005057873632147,0.0528867397441671,1.11062153462751,fanduel,FanDuel,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,,130,2026-05-17T23:08:55.131593+00:00,0.43478260869565216,,-0.38716356107660455,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,3992,James Harden,CLE,dd,YES,,2500,0.0384615384615384,0.0594695667337602,0.0594695667337602,0.0210080282722218,0.546208735077767,draftkings,DraftKings,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,,438,2026-05-17T23:08:55.131593+00:00,0.18587360594795538,,-0.14741206748641697,True,fast
2026-05-17,2026-05-18T02:15:36.001569+00:00,4432166,Cade Cunningham,DET,dd,YES,,950,0.0952380952380952,0.1005057873632147,0.1005057873632147,0.0052676921251195,0.055310767313755,draftkings,DraftKings,2026-05-18T00:14:27Z,Detroit Pistons,Cleveland Cavaliers,,,False,,134,2026-05-17T23:08:55.131593+00:00,0.42735042735042733,,-0.33211233211233215,True,fast
