date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-04-04,DENVER NUGGETS,SAN ANTONIO SPURS,DEN,SAS,,,7.346753435522677,227.51293156629103,,0.0,,227.51293156629103
2026-04-04,MIAMI HEAT,WASHINGTON WIZARDS,MIA,WAS,,,10.9949446774766,223.6160212601984,,0.0,,223.6160212601984
2026-04-04,PHILADELPHIA 76ERS,DETROIT PISTONS,PHI,DET,,,-8.031341025443934,226.61620722898485,,0.0,,226.61620722898485
