date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,5.5,350,0.2222222222222222,0.7127697802147892,0.490547557992567,2.207464010966551,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,5.5,350,0.2222222222222222,0.7127697802147892,0.490547557992567,2.207464010966551,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,5.5,350,0.2222222222222222,0.7127697802147892,0.490547557992567,2.207464010966551,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,3.5,-120,0.5454545454545454,0.9133212738237584,0.36786672836921297,0.6744223353435571,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,3.5,-120,0.5454545454545454,0.9133212738237584,0.36786672836921297,0.6744223353435571,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,3.5,-120,0.5454545454545454,0.9133212738237584,0.36786672836921297,0.6744223353435571,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,7.5,1200,0.07692307692307693,0.4057445472656276,0.32882147034255066,4.274679114453159,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,7.5,1200,0.07692307692307693,0.4057445472656276,0.32882147034255066,4.274679114453159,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,ast,OVER,7.5,1200,0.07692307692307693,0.4057445472656276,0.32882147034255066,4.274679114453159,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,19.5,240,0.29411764705882354,0.7154833320379894,0.4213656849791659,1.432643328929164,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,19.5,240,0.29411764705882354,0.7154833320379894,0.4213656849791659,1.432643328929164,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,19.5,240,0.29411764705882354,0.7154833320379894,0.4213656849791659,1.432643328929164,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,24.5,700,0.125,0.4612873831384725,0.3362873831384725,2.69029906510778,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,24.5,700,0.125,0.4612873831384725,0.3362873831384725,2.69029906510778,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,24.5,700,0.125,0.4612873831384725,0.3362873831384725,2.69029906510778,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,14.5,-130,0.5652173913043478,0.8917971812123635,0.3265797899080157,0.5777950129141817,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,14.5,-130,0.5652173913043478,0.8917971812123635,0.3265797899080157,0.5777950129141817,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,14.5,-130,0.5652173913043478,0.8917971812123635,0.3265797899080157,0.5777950129141817,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1630559,Austin Reaves,LAL,pts,OVER,19.5,130,0.43478260869565216,0.6064654983988855,0.17168288970323337,0.39487064631743674,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1630559,Austin Reaves,LAL,pts,OVER,19.5,130,0.43478260869565216,0.6064654983988855,0.17168288970323337,0.39487064631743674,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1630559,Austin Reaves,LAL,pts,OVER,19.5,130,0.43478260869565216,0.6064654983988855,0.17168288970323337,0.39487064631743674,bovada,Bovada,2025-10-04T02:00:00+00:00
2025-10-03,1626164,Devin Booker,PHX,pts,OVER,29.5,1500,0.0625,0.22247605282653515,0.15997605282653515,2.5596168452245625,bovada,Bovada,2025-10-04T02:00:00+00:00
