event_id,commence_time,home_team,away_team,has_odds
b537062ee0483d20ae932052628b663d,2026-05-12T00:10:00Z,Cleveland Cavaliers,Detroit Pistons,True
0db68bfa022e22873f48b8539addd5ae,2026-05-12T02:40:00Z,Los Angeles Lakers,Oklahoma City Thunder,True
