event_id,commence_time,home_team,away_team,has_odds
878243c543236baba132ad43ae333aae,2026-05-10T19:40:00Z,Philadelphia 76ers,New York Knicks,True
77e60e525f42e8337027f550bcd2f1cc,2026-05-10T23:40:00Z,Minnesota Timberwolves,San Antonio Spurs,True
