season,market,date,stake,price,p_model,pnl,bankroll
2023,ATS,2022-10-18,1.0,-110.70588235294117,0.5407918884754638,0.9032943676939427,100.90329436769395
2023,ATS,2022-10-19,1.0,-110.0,0.5354597453734162,-1.0,99.90329436769395
2023,ATS,2022-10-19,1.0,-110.0,0.5754911064826279,0.9090909090909091,100.81238527678485
2023,ATS,2022-10-19,1.0,-109.75,0.5514572534330553,-1.0,99.81238527678485
2023,ATS,2022-10-19,1.0,-110.0,0.6567405015643061,-1.0,98.81238527678485
2023,ATS,2022-10-19,1.0,-97.82352941176471,0.5397373553920682,1.0222489476849068,99.83463422446975
2023,ATS,2022-10-19,1.0,-109.64285714285714,0.5539184482970585,-1.0,98.83463422446975
2023,ATS,2022-10-21,1.0,-113.2,0.8160231197216898,-1.0,97.83463422446975
2023,ATS,2022-10-21,1.0,-110.0,0.6422006538562784,-1.0,96.83463422446975
2023,ATS,2022-10-21,1.0,-41.166666666666664,0.557361874716339,2.4291497975708505,99.2637840220406
2023,ATS,2022-10-21,1.0,-110.0,0.5974316818316661,-1.0,98.2637840220406
2023,ATS,2022-10-21,1.0,-115.28571428571429,0.5726074316019811,0.8674101610904584,99.13119418313106
2023,ATS,2022-10-21,1.0,-110.0,0.6304303594181893,0.9090909090909091,100.04028509222196
2023,ATS,2022-10-28,1.0,-110.0,0.5635893929613353,0.9090909090909091,100.94937600131287
2023,ATS,2022-10-28,1.0,-112.5,0.6753773968468324,-1.0,99.94937600131287
2023,ATS,2022-10-28,1.0,-64.8,0.6311878605659068,-1.0,98.94937600131287
2023,ATS,2022-10-28,1.0,-110.0,0.8669598928880762,-1.0,97.94937600131287
2023,ATS,2022-10-28,1.0,-69.4,0.5497606506190832,-1.0,96.94937600131287
2023,ATS,2022-10-29,1.0,-109.28571428571429,0.5419656064687488,0.9150326797385621,97.86440868105143
2023,ATS,2022-10-29,1.0,-111.0,0.7898959860634188,0.9009009009009009,98.76530958195234
2023,ATS,2022-10-29,1.0,-110.0,0.599473462829037,0.9090909090909091,99.67440049104324
2023,ATS,2022-11-04,1.0,-110.0,0.5616500592391128,0.9090909090909091,100.58349140013415
2023,ATS,2022-11-04,1.0,-110.0,0.7335129215088405,-1.0,99.58349140013415
2023,ATS,2022-11-04,1.0,-109.4,0.629875807931912,-1.0,98.58349140013415
2023,ATS,2022-11-04,1.0,-114.42857142857143,0.5498715895661563,0.8739076154806492,99.4573990156148
2023,ATS,2022-11-04,1.0,-115.6,0.5981898283987599,-1.0,98.4573990156148
2023,ATS,2022-11-25,1.0,-110.0,0.8503868398767636,0.9090909090909091,99.3664899247057
2023,ATS,2022-11-26,1.0,-110.0,0.5651483459178734,0.9090909090909091,100.27558083379661
2023,ATS,2022-12-10,1.0,-110.0,0.6624855410044529,0.9090909090909091,101.18467174288752
2023,ATS,2022-12-17,1.0,-130.0,0.691269092360453,-1.0,100.18467174288752
2023,ATS,2022-12-25,1.0,-109.5,0.5487850808745034,0.91324200913242,101.09791375201993
2023,ATS,2022-12-25,1.0,-110.0,0.5840087717852016,-1.0,100.09791375201993
2023,ATS,2022-12-25,1.0,-109.28571428571429,0.669973153037576,-1.0,99.09791375201993
2023,ATS,2022-12-31,1.0,-108.66666666666667,0.6743120700375341,0.920245398773006,100.01815915079294
2023,ATS,2023-01-07,1.0,-109.33333333333333,0.7115860373980805,0.9146341463414634,100.93279329713441
2023,ATS,2023-01-14,1.0,-110.0,0.6196713375722124,0.9090909090909091,101.84188420622532
2023,ATS,2023-01-21,1.0,-110.0,0.6020539956971939,0.9090909090909091,102.75097511531622
2023,ATS,2023-02-04,1.0,-110.0,0.5328107693113106,-1.0,101.75097511531622
2023,ATS,2023-02-11,1.0,-110.0,0.6069888011678258,-1.0,100.75097511531622
2023,ATS,2023-02-25,1.0,-107.5,0.5463883002549135,0.9302325581395349,101.68120767345576
2023,ATS,2023-03-04,1.0,-108.66666666666667,0.62525115837398,-1.0,100.68120767345576
2023,ATS,2023-03-11,1.0,-110.0,0.6644463177233763,-1.0,99.68120767345576
2023,ATS,2023-03-17,1.0,-110.0,0.5867891483156794,-1.0,98.68120767345576
2023,ATS,2023-03-17,1.0,-113.16666666666667,0.6610462949168626,-1.0,97.68120767345576
2023,ATS,2023-03-18,1.0,-106.0,0.6832408741302801,0.9433962264150944,98.62460389987085
2023,ATS,2023-03-24,1.0,-110.0,0.6870366849247349,-1.0,97.62460389987085
2023,ATS,2023-03-24,1.0,-110.0,0.7309925940367668,0.9090909090909091,98.53369480896176
2023,ATS,2023-03-31,1.0,-110.0,0.8700080706902066,0.9090909090909091,99.44278571805266
2023,ATS,2023-03-31,1.0,-117.66666666666667,0.5808107341090952,0.8498583569405099,100.29264407499318
2023,ATS,2023-03-31,1.0,-110.0,0.5550239988041231,0.9090909090909091,101.20173498408408
2023,ATS,2023-03-31,1.0,-110.0,0.6249670945278913,0.9090909090909091,102.11082589317499
2023,ATS,2023-03-31,1.0,-118.6,0.8116941470957315,-1.0,101.11082589317499
2023,ATS,2023-04-01,1.0,-110.0,0.5805549632106182,0.9090909090909091,102.0199168022659
2023,ATS,2023-04-07,1.0,-110.0,0.6598777851414432,-1.0,101.0199168022659
2023,ATS,2023-04-07,1.0,-110.0,0.7243549666642555,0.9090909090909091,101.9290077113568
2023,ATS,2023-04-07,1.0,-113.625,0.7837458671765622,-1.0,100.9290077113568
2023,ATS,2023-04-07,1.0,-113.14285714285714,0.6726607265585521,0.8838383838383839,101.81284609519518
2023,ATS,2023-04-07,1.0,-110.0,0.6072633995556295,-1.0,100.81284609519518
2023,ATS,2023-04-07,1.0,-116.66666666666667,0.5612790888249467,0.8571428571428571,101.66998895233804
2023,ATS,2023-04-08,1.0,-110.0,0.6559554891490074,0.9090909090909091,102.57907986142895
2023,ATS,2023-04-08,1.0,-111.25,0.7804560083605309,-1.0,101.57907986142895
2024,ATS,2023-10-24,1.0,-110.0,0.7284823443296432,-1.0,99.0
2024,ATS,2023-10-25,1.0,-109.15384615384616,0.5490665330493711,-1.0,98.0
2024,ATS,2023-10-25,1.0,-109.7,0.5582244778345947,0.9115770282588879,98.91157702825889
2024,ATS,2023-10-25,1.0,-44.5,0.5687984057427551,2.247191011235955,101.15876803949484
2024,ATS,2023-10-25,1.0,-110.0,0.5603210576954527,-1.0,100.15876803949484
2024,ATS,2023-10-25,1.0,-109.6,0.5482535801043718,-1.0,99.15876803949484
2024,ATS,2023-10-25,1.0,-110.0,0.7401585837577197,-1.0,98.15876803949484
2024,ATS,2023-10-26,1.0,-110.0,0.6148755932174989,0.9090909090909091,99.06785894858575
2024,ATS,2023-10-27,1.0,-84.75,0.6021235752685868,-1.0,98.06785894858575
2024,ATS,2023-10-27,1.0,-25.0,0.7490685840145537,4.0,102.06785894858575
2024,ATS,2023-10-27,1.0,-117.75,0.7650353729579467,-1.0,101.06785894858575
2024,ATS,2023-10-28,1.0,-110.0,0.6226382686472665,-1.0,100.06785894858575
2024,ATS,2023-10-28,1.0,-108.55555555555556,0.626783130419954,-1.0,99.06785894858575
2024,ATS,2023-11-03,1.0,-110.0,0.7031072047501326,0.9090909090909091,99.97694985767666
2024,ATS,2023-11-03,1.0,-110.0,0.5871955879722648,0.9090909090909091,100.88604076676756
2024,ATS,2023-11-03,1.0,-110.0,0.6145936840558901,0.9090909090909091,101.79513167585847
2024,ATS,2023-11-10,1.0,-110.0,0.586396594911027,-1.0,100.79513167585847
2024,ATS,2023-11-10,1.0,-110.0,0.6271467735240864,0.9090909090909091,101.70422258494938
2024,ATS,2023-11-14,1.0,-110.0,0.5917377760369967,0.9090909090909091,102.61331349404028
2024,ATS,2023-11-14,1.0,-111.25,0.5566274933183926,-1.0,101.61331349404028
2024,ATS,2023-11-14,1.0,-107.5,0.5427529422067818,0.9302325581395349,102.54354605217982
2024,ATS,2023-11-14,1.0,-110.0,0.5401509693826049,-1.0,101.54354605217982
2024,ATS,2023-11-17,1.0,-110.0,0.6205831423420233,0.9090909090909091,102.45263696127073
2024,ATS,2023-11-17,1.0,-110.0,0.5713532660620662,0.9090909090909091,103.36172787036163
2024,ATS,2023-11-21,1.0,-110.0,0.577669573135954,0.9090909090909091,104.27081877945254
2024,ATS,2023-11-21,1.0,-111.25,0.5780707300949406,-1.0,103.27081877945254
