date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied,open_line,open_price,open_snapshot_ts,open_implied_prob,line_move,implied_move,movement_significant,movement_tier
2026-05-20,2026-05-21T02:20:49.812022+00:00,4278073,Shai Gilgeous-Alexander,OKC,ast,UNDER,9.5,146,0.4065040650406504,0.4927427574619303,0.9814286811825168,0.0862386924212799,0.2121471833563486,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,7.5,-138,2026-05-20T15:15:48.484677+00:00,0.5798319327731093,2.0,-0.1733278677324589,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4278073,Shai Gilgeous-Alexander,OKC,ast,UNDER,9.5,145,0.4081632653061224,0.4941530776875816,0.9814286811825168,0.0859898123814591,0.2106750403345748,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,7.5,-145,2026-05-20T15:15:48.484677+00:00,0.5918367346938775,2.0,-0.18367346938775514,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,5104157,Victor Wembanyama,SAS,ast,UNDER,4.5,174,0.364963503649635,0.4416899176791402,0.8764729305130027,0.0767264140295051,0.2102303744408441,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,2.5,116,2026-05-20T15:15:48.484677+00:00,0.46296296296296297,2.0,-0.09799945931332799,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4278073,Shai Gilgeous-Alexander,OKC,ast,UNDER,9.5,135,0.425531914893617,0.508916429836952,0.9814286811825168,0.0833845149433349,0.1959536101168371,betmgm,BetMGM,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,7.5,-155,2026-05-20T15:15:48.484677+00:00,0.6078431372549019,2.0,-0.18231122236128489,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,5104157,Victor Wembanyama,SAS,ast,UNDER,4.5,130,0.4347826086956521,0.5010361569682548,0.8764729305130027,0.0662535482726026,0.152383161026986,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,2.5,116,2026-05-20T15:15:48.484677+00:00,0.46296296296296297,2.0,-0.02818035426731086,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4900671,Ajay Mitchell,OKC,ast,OVER,2.5,142,0.4132231404958678,0.4710579078450802,0.7987882561572841,0.0578347673492124,0.1399601369850941,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,3.5,130,2026-05-20T21:21:20.681815+00:00,0.43478260869565216,-1.0,-0.021559468199784382,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4900671,Ajay Mitchell,OKC,ast,OVER,2.5,120,0.4545454545454545,0.506181874787229,0.7987882561572841,0.0516364202417744,0.1136001245319037,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,3.5,131,2026-05-20T15:15:48.484677+00:00,0.4329004329004329,-1.0,0.021645021645021578,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4900671,Ajay Mitchell,OKC,ast,OVER,2.5,120,0.4545454545454545,0.506181874787229,0.7987882561572841,0.0516364202417744,0.1136001245319037,betmgm,BetMGM,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,2.5,-185,2026-05-20T15:15:48.484677+00:00,0.6491228070175439,0.0,-0.1945773524720894,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4683778,Jared McCain,OKC,ast,UNDER,2.5,-238,0.7041420118343196,0.73697036429295,0.922997694891856,0.0328283524586304,0.0466217778614164,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,0.5,100,2026-05-20T23:36:34.368275+00:00,0.5,2.0,0.20414201183431957,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4683778,Jared McCain,OKC,ast,UNDER,2.5,-280,0.7368421052631579,0.7647654437074626,0.922997694891856,0.0279233384443047,0.0378959593172706,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,2.5,-205,2026-05-21T01:16:50.149185+00:00,0.6721311475409836,0.0,0.06471095772217428,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4683692,Cason Wallace,OKC,ast,UNDER,2.5,-154,0.6062992125984252,0.6262064650450989,0.7390142289095831,0.0199072524466736,0.0328340397497086,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,1.5,100,2026-05-20T21:21:20.681815+00:00,0.5,1.0,0.10629921259842523,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4683692,Cason Wallace,OKC,ast,UNDER,2.5,-160,0.6153846153846154,0.6339290574133606,0.7390142289095831,0.0185444420287451,0.0301347182967109,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,1.5,-114,2026-05-20T15:15:48.484677+00:00,0.5327102803738317,1.0,0.0826743350107837,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4845367,Stephon Castle,SAS,ast,UNDER,5.5,-160,0.6153846153846154,0.6284880089546427,0.7027405725181308,0.0131033935700273,0.0212930145512944,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,6.5,-123,2026-05-20T15:15:48.484677+00:00,0.5515695067264574,-1.0,0.06381510865815798,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,2991350,Alex Caruso,OKC,ast,UNDER,2.5,-110,0.5238095238095238,0.5342021066604198,0.5930934094821637,0.0103925828508959,0.0198403854426195,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,1.5,145,2026-05-20T15:15:48.484677+00:00,0.40816326530612246,1.0,0.11564625850340138,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,2991350,Alex Caruso,OKC,ast,UNDER,2.5,-120,0.5454545454545454,0.5526003750586882,0.5930934094821637,0.0071458296041427,0.013100687607595,betmgm,BetMGM,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,1.5,140,2026-05-20T15:15:48.484677+00:00,0.4166666666666667,1.0,0.12878787878787873,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4592479,Julian Champagnie,SAS,ast,UNDER,2.5,-150,0.6,0.6066038109597729,0.6440254063984858,0.0066038109597729,0.0110063515996214,betmgm,BetMGM,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,1.5,-210,2026-05-20T15:15:48.484677+00:00,0.6774193548387096,1.0,-0.07741935483870965,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4845367,Stephon Castle,SAS,ast,UNDER,5.5,-190,0.6551724137931034,0.6623076376018575,0.7027405725181308,0.007135223808754,0.0108906047607298,betmgm,BetMGM,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,6.5,-105,2026-05-20T15:15:48.484677+00:00,0.5121951219512195,-1.0,0.1429772918418839,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4397020,Luguentz Dort,OKC,ast,UNDER,3.5,-540,0.84375,0.8486929717378581,0.8767031449190541,0.004942971737858,0.0058583368744984,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,0.5,118,2026-05-20T15:15:48.484677+00:00,0.45871559633027525,3.0,0.38503440366972475,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4592479,Julian Champagnie,SAS,ast,UNDER,2.5,-166,0.6240601503759399,0.6270549387793217,0.6440254063984858,0.0029947884033818,0.0047988778030095,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,1.5,-210,2026-05-20T15:15:48.484677+00:00,0.6774193548387096,1.0,-0.05335920446276976,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,5104157,Victor Wembanyama,SAS,blk,UNDER,4.5,145,0.4081632653061224,0.99,0.999884807924239,0.5818367346938775,1.4255,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,3.5,-161,2026-05-20T15:15:48.484677+00:00,0.6168582375478927,1.0,-0.2086949722417703,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4592479,Julian Champagnie,SAS,dd,YES,,7500,0.0131578947368421,0.0831874061772251,0.0831874061772251,0.070029511440383,5.322242869469108,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,2000,2026-05-20T15:15:48.484677+00:00,0.047619047619047616,,-0.03446115288220552,True,significant
2026-05-20,2026-05-21T02:20:49.812022+00:00,4433255,Chet Holmgren,OKC,dd,YES,,2200,0.0434782608695652,0.2400899122232706,0.2400899122232706,0.1966116513537054,4.5220679811352245,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,162,2026-05-20T15:15:48.484677+00:00,0.3816793893129771,,-0.33820112844341194,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4433255,Chet Holmgren,OKC,dd,YES,,1600,0.0588235294117647,0.2400899122232706,0.2400899122232706,0.1812663828115059,3.0815285077956007,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,150,2026-05-20T15:15:48.484677+00:00,0.4,,-0.3411764705882353,True,fast
2026-05-20,2026-05-21T02:20:49.812022+00:00,4395630,Devin Vassell,SAS,dd,YES,,9000,0.0109890109890109,0.0285470108971152,0.0285470108971152,0.0175579999081042,1.5977779916374883,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,3500,2026-05-20T15:15:48.484677+00:00,0.027777777777777776,,-0.016788766788766875,False,
2026-05-20,2026-05-21T02:20:49.812022+00:00,4900671,Ajay Mitchell,OKC,dd,YES,,9000,0.0109890109890109,0.0281654220273156,0.0281654220273156,0.0171764110383046,1.5630534044857205,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,4800,2026-05-20T15:15:48.484677+00:00,0.02040816326530612,,-0.009419152276295221,False,
2026-05-20,2026-05-21T02:20:49.812022+00:00,2991350,Alex Caruso,OKC,dd,YES,,7000,0.0140845070422535,0.0163731174304478,0.0163731174304478,0.0022886103881943,0.1624913375618001,draftkings,DraftKings,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,5600,2026-05-20T16:32:42.694468+00:00,0.017543859649122806,,-0.0034593526068693054,False,
2026-05-20,2026-05-21T02:20:49.812022+00:00,4592479,Julian Champagnie,SAS,pa,OVER,10.5,118,0.4587155963302752,0.5532653748212099,0.8884873167436145,0.0945497784909346,0.2061185171102374,fanduel,FanDuel,2026-05-21T00:37:00Z,Oklahoma City Thunder,San Antonio Spurs,,,False,10.5,-104,2026-05-20T15:15:48.484677+00:00,0.5098039215686274,0.0,-0.05108832523835222,True,fast
