date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,total,bookmaker
2026-05-22,2026-05-22T00:10:00Z,New York Knicks,Cleveland Cavaliers,-211.32000931885722,211.3200093188573,-6.5,6.5,216.0,oddsapi_consensus
