date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-05-07,0042500202,DET,4432166,Cade Cunningham,0.1185047243178042,8.438482142857149,744,1,0.1185047243178042
2026-05-07,0042500202,CLE,3992,James Harden,0.1151470904621331,8.684544229355554,768,2,0.2336518147799373
2026-05-07,0042500202,CLE,3908809,Donovan Mitchell,0.113172011723503,8.83610695587136,784,3,0.3468238265034403
2026-05-07,0042500222,LAL,1966,LeBron James,0.1194802660692072,8.369582968795571,737,1,0.1194802660692072
2026-05-07,0042500222,LAL,4066648,Rui Hachimura,0.1178600174917158,8.484641537324466,748,2,0.23734028356092302
2026-05-07,0042500222,LAL,3913174,Luke Kennard,0.1109608945165909,9.012184016329101,801,3,0.34830117807751393
