game_id,team,player_id,player_name,prob_first_basket
0042500202,DET,4432166,Cade Cunningham,0.11850472431780427
0042500202,DET,4433621,Jalen Duren,0.10102527748092813
0042500202,DET,4684742,Ausar Thompson,0.09776639756218851
0042500202,DET,3157465,Duncan Robinson,0.09124863772470929
0042500202,DET,6440,Tobias Harris,0.0905503063135508
0042500202,CLE,3992,James Harden,0.11514709046213314
0042500202,CLE,3908809,Donovan Mitchell,0.11317201172350307
0042500202,CLE,4432158,Evan Mobley,0.10401258407310612
0042500202,CLE,4066328,Jarrett Allen,0.08710097237358613
0042500202,CLE,4065778,Max Strus,0.08147199796849043
0042500222,OKC,4278073,Shai Gilgeous-Alexander,0.10141710773433497
0042500222,OKC,4697270,Payton Sandfort,0.0965877216517476
0042500222,OKC,4593803,Jalen Williams,0.09313816016418518
0042500222,OKC,4433255,Chet Holmgren,0.08554912489154787
0042500222,OKC,4397020,Luguentz Dort,0.07646527964096685
0042500222,LAL,1966,LeBron James,0.11948026606920724
0042500222,LAL,4066648,Rui Hachimura,0.1178600174917158
0042500222,LAL,3913174,Luke Kennard,0.11096089451659098
0042500222,LAL,2990992,Marcus Smart,0.10310356001714327
0042500222,LAL,4278129,Deandre Ayton,0.09543786782256013
