market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,New York Knicks,New York Knicks,Philadelphia 76ers,2026-05-06,0.1120194339401358,-115.0,0.5348837209302325,2.87895426241343,-7.5,10.37895426241343,7.5,,Medium
TOTAL,Over,New York Knicks,Philadelphia 76ers,2026-05-06,0.27711494171425166,100.18997592055206,0.49952551090613184,5.647817055920029,215.5,,,221.14781705592003,High
ATS,Minnesota Timberwolves,San Antonio Spurs,Minnesota Timberwolves,2026-05-06,0.7885023988036218,-105.0,0.5121951219512195,-16.54874584134467,10.0,-6.54874584134467,10.0,,High
TOTAL,Over,San Antonio Spurs,Minnesota Timberwolves,2026-05-06,0.4366443483492396,101.00470951154892,0.4975007811657985,9.076181671640228,215.5,,,224.57618167164023,High
