date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-05-08,0042500233,Minnesota Timberwolves,San Antonio Spurs,2026-05-09T01:40:00Z,179.00621905170485,-179.00621905170487,4.5,-4.5,-115,-105,216.5,-100.61416619541872,100.6141661954188,11,oddsapi_consensus,MIN,SAS,0.4850044983805899,1.1215624283098236,0.6742295961181193,MIN: Julius Randle (10.9%); SAS: De'Aaron Fox (10.9%); MIN: Rudy Gobert (10.7%); MIN: Jaden McDaniels (10.7%); SAS: Devin Vassell (10.6%)
2026-05-08,0042500213,Philadelphia 76ers,New York Knicks,2026-05-08T23:10:00Z,-109.61351927247944,109.6135192724795,-1.5,1.5,-135,105,214.0,-100.25477707006368,100.25477707006368,11,oddsapi_consensus,PHI,NYK,0.5,1.072774455148757,0.6579418253771684,PHI: Tyrese Maxey (11.5%); PHI: VJ Edgecombe (11.3%); PHI: Joel Embiid (10.5%); NYK: Jalen Brunson (10.5%); PHI: Paul George (10.3%)
