date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,total,bookmaker
2026-06-09,2026-06-09T00:40:00Z,New York Knicks,San Antonio Spurs,-118.79763621353403,118.79763621353398,-2.0,2.0,216.5,oddsapi_consensus
