event_id,commence_time,home_team,away_team,has_odds
30d614c5d781b768faf9cf885e890851,2026-05-08T23:10:00Z,Philadelphia 76ers,New York Knicks,True
1b5c084f510006e8f30cd6cac40e231d,2026-05-09T01:40:00Z,Minnesota Timberwolves,San Antonio Spurs,True
