game_id,team,player_id,player_name,prob_first_basket
0042500213,PHI,4431678,Tyrese Maxey,0.11486768453980156
0042500213,PHI,5124612,VJ Edgecombe,0.113361223103214
0042500213,PHI,3059318,Joel Embiid,0.10502188300781856
0042500213,PHI,4251,Paul George,0.10300430072667452
0042500213,PHI,3133603,Kelly Oubre Jr.,0.09566030122331015
0042500213,NYK,3934672,Jalen Brunson,0.10495014674893345
0042500213,NYK,3934719,OG Anunoby,0.10068183934526868
0042500213,NYK,3062679,Josh Hart,0.0989243010025832
0042500213,NYK,3136195,Karl-Anthony Towns,0.0831064559184138
0042500213,NYK,3147657,Mikal Bridges,0.08042186438398213
0042500233,MIN,3064514,Julius Randle,0.10890318229381048
0042500233,MIN,3032976,Rudy Gobert,0.10682033454502174
0042500233,MIN,4431671,Jaden McDaniels,0.10670131467366241
0042500233,MIN,4594268,Anthony Edwards,0.09082703933110833
0042500233,MIN,4397002,Ayo Dosunmu,0.08209891543142224
0042500233,SAS,4066259,De'Aaron Fox,0.10882879487421088
0042500233,SAS,4395630,Devin Vassell,0.1058285022836938
0042500233,SAS,4845367,Stephon Castle,0.10342826821128012
0042500233,SAS,5104157,Victor Wembanyama,0.09491834740908618
0042500233,SAS,4592479,Julian Champagnie,0.0916453009467039
