date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,total,bookmaker
2025-10-21,2025-10-21T23:30:00Z,Oklahoma City Thunder,Houston Rockets,-324.0,251.0,-8.0,8.0,225.5,oddsapi_consensus
