season,market,date,stake,price,p_model,pnl,bankroll
2024,h1_ATS,2024-01-15,1.0,-110.0,0.5709423532283265,0.9090909090909091,101.18181818181816
2024,h1_ATS,2024-01-15,1.0,-110.0,0.5923049316908344,-1.0,100.18181818181816
2024,h1_ATS,2024-01-15,1.0,-110.0,0.5549450635290927,0.9090909090909091,101.09090909090907
2024,h1_ATS,2024-01-20,1.0,-110.0,0.5596848637162242,-1.0,100.09090909090907
2024,h1_ATS,2024-01-27,1.0,-110.0,0.7036052357502054,0.9090909090909091,100.99999999999997
2024,h1_ATS,2024-02-03,1.0,-110.0,0.543819312022367,0.9090909090909091,101.90909090909088
2024,h1_ATS,2024-02-10,1.0,-110.0,0.6121582326733929,0.9090909090909091,102.81818181818178
2024,h1_ATS,2024-02-10,1.0,-110.0,0.5552964275683063,-1.0,101.81818181818178
2024,h1_ATS,2024-02-10,1.0,-110.0,0.5856052359478082,0.9090909090909091,102.72727272727269
2024,h1_ATS,2024-03-09,1.0,-110.0,0.5960970139707903,0.9090909090909091,103.6363636363636
2024,h1_ATS,2024-03-15,1.0,-110.0,0.6659701227749829,0.0,103.6363636363636
2024,h1_ATS,2024-03-15,1.0,-110.0,0.560321904065122,0.0,103.6363636363636
2024,h1_ATS,2024-03-15,1.0,-110.0,0.6490025764088194,0.0,103.6363636363636
2024,h1_ATS,2024-03-22,1.0,-110.0,0.5591998581075284,0.0,103.6363636363636
2024,h1_ATS,2024-03-23,1.0,-110.0,0.552520498922145,-1.0,102.6363636363636
2024,h1_ATS,2024-03-23,1.0,-110.0,0.5475910329286542,-1.0,101.6363636363636
2024,h1_ATS,2024-03-23,1.0,-110.0,0.581498157292877,-1.0,100.6363636363636
2024,h1_ATS,2024-03-29,1.0,-110.0,0.6897419882119489,0.9090909090909091,101.5454545454545
2024,h1_ATS,2024-03-29,1.0,-110.0,0.6014458427247179,-1.0,100.5454545454545
2024,h1_ATS,2024-03-29,1.0,-110.0,0.5541728019894074,0.9090909090909091,101.45454545454541
2024,h1_ATS,2024-03-29,1.0,-110.0,0.6466619697216269,0.9090909090909091,102.36363636363632
2024,h1_ATS,2024-03-29,1.0,-110.0,0.5686227199184709,-1.0,101.36363636363632
2024,h1_ATS,2024-03-29,1.0,-110.0,0.5961734275172691,0.9090909090909091,102.27272727272722
2024,h1_ATS,2024-04-05,1.0,-110.0,0.6010526066047205,0.0,102.27272727272722
2024,h1_ATS,2024-04-05,1.0,-110.0,0.5564188450313798,0.0,102.27272727272722
2024,h1_ATS,2024-04-05,1.0,-110.0,0.6027208232611642,-1.0,101.27272727272722
2024,h1_ATS,2024-04-05,1.0,-110.0,0.5950267793137468,0.0,101.27272727272722
2024,h1_ATS,2024-04-06,1.0,-110.0,0.5900219098921715,0.0,101.27272727272722
2024,h1_ATS,2024-04-12,1.0,-110.0,0.6603742135061546,0.9090909090909091,102.18181818181813
2024,h1_ATS,2024-04-12,1.0,-110.0,0.630975037870072,0.9090909090909091,103.09090909090904
2024,h1_ATS,2024-04-12,1.0,-110.0,0.6958704622132366,-1.0,102.09090909090904
2024,h1_ATS,2024-04-12,1.0,-110.0,0.5780490739786741,-1.0,101.09090909090904
2025,h1_ATS,2024-10-23,1.0,-110.0,0.5758931832913086,-1.0,99.0
2025,h1_ATS,2024-10-23,1.0,-110.0,0.6920339429849209,-1.0,98.0
2025,h1_ATS,2024-10-23,1.0,-110.0,0.5618961889761835,-1.0,97.0
2025,h1_ATS,2024-10-23,1.0,-110.0,0.5968351983499758,0.9090909090909091,97.9090909090909
2025,h1_ATS,2024-10-23,1.0,-110.0,0.5505036935211083,-1.0,96.9090909090909
2025,h1_ATS,2024-10-25,1.0,-110.0,0.593699984097683,-1.0,95.9090909090909
2025,h1_ATS,2024-10-25,1.0,-110.0,0.5899558948727804,0.9090909090909091,96.81818181818181
2025,h1_ATS,2024-10-25,1.0,-110.0,0.5673728489134339,-1.0,95.81818181818181
2025,h1_ATS,2024-10-26,1.0,-110.0,0.6415745356741767,-1.0,94.81818181818181
2025,h1_ATS,2024-10-26,1.0,-110.0,0.5838594930636976,-1.0,93.81818181818181
2025,h1_ATS,2024-10-27,1.0,-110.0,0.5611362641949544,-1.0,92.81818181818181
2025,h1_ATS,2024-10-27,1.0,-110.0,0.6644342594877796,0.9090909090909091,93.72727272727272
2025,h1_ATS,2024-10-27,1.0,-110.0,0.5871803317158315,-1.0,92.72727272727272
2025,h1_ATS,2024-10-28,1.0,-110.0,0.6554723400847985,0.9090909090909091,93.63636363636363
2025,h1_ATS,2024-10-28,1.0,-110.0,0.6311461450075896,0.9090909090909091,94.54545454545453
2025,h1_ATS,2024-10-28,1.0,-110.0,0.6158983066166503,-1.0,93.54545454545453
2025,h1_ATS,2024-10-28,1.0,-110.0,0.56715530015897,-1.0,92.54545454545453
2025,h1_ATS,2024-10-28,1.0,-110.0,0.5500838809964053,-1.0,91.54545454545453
2025,h1_ATS,2024-10-29,1.0,-110.0,0.5747064350493571,0.9090909090909091,92.45454545454544
2025,h1_ATS,2024-10-30,1.0,-110.0,0.6323932821647222,-1.0,91.45454545454544
2025,h1_ATS,2024-10-30,1.0,-110.0,0.671722616650357,0.9090909090909091,92.36363636363635
2025,h1_ATS,2024-10-30,1.0,-110.0,0.6552910416909752,-1.0,91.36363636363635
2025,h1_ATS,2024-10-30,1.0,-110.0,0.5632815204377899,0.9090909090909091,92.27272727272725
2025,h1_ATS,2024-10-30,1.0,-110.0,0.7010133253226567,0.9090909090909091,93.18181818181816
2025,h1_ATS,2024-10-30,1.0,-110.0,0.6164222427659306,-1.0,92.18181818181816
2025,h1_ATS,2024-11-01,1.0,-110.0,0.5502484855170329,0.9090909090909091,93.09090909090907
2025,h1_ATS,2024-11-01,1.0,-110.0,0.5631039350928332,-1.0,92.09090909090907
2025,h1_ATS,2024-11-01,1.0,-110.0,0.5691902950077145,0.9090909090909091,92.99999999999997
2025,h1_ATS,2024-11-01,1.0,-110.0,0.6522759278749656,-1.0,91.99999999999997
2025,h1_ATS,2024-11-01,1.0,-110.0,0.5601553738750835,-1.0,90.99999999999997
2025,h1_ATS,2024-11-02,1.0,-110.0,0.6578708868710411,-1.0,89.99999999999997
2025,h1_ATS,2024-11-03,1.0,-110.0,0.6290345925528515,0.9090909090909091,90.90909090909088
2025,h1_ATS,2024-11-09,1.0,-110.0,0.652651254936075,-1.0,89.90909090909088
2025,h1_ATS,2024-11-10,1.0,-110.0,0.5544518095203973,-1.0,88.90909090909088
2025,h1_ATS,2024-11-10,1.0,-110.0,0.6484441208419655,-1.0,87.90909090909088
2025,h1_ATS,2024-11-13,1.0,-110.0,0.6669421485142275,0.9090909090909091,88.81818181818178
2025,h1_ATS,2024-11-16,1.0,-110.0,0.6061529183133427,-1.0,87.81818181818178
2025,h1_ATS,2024-11-17,1.0,-110.0,0.7162251155618129,-1.0,86.81818181818178
2025,h1_ATS,2024-11-17,1.0,-110.0,0.6694627727227968,0.9090909090909091,87.72727272727269
2025,h1_ATS,2024-11-17,1.0,-110.0,0.6812147387993542,0.9090909090909091,88.6363636363636
2025,h1_ATS,2024-11-17,1.0,-110.0,0.7702609013515784,-1.0,87.6363636363636
2025,h1_ATS,2024-11-23,1.0,-110.0,0.7906580361688053,-1.0,86.6363636363636
2025,h1_ATS,2024-11-24,1.0,-110.0,0.5554849138692308,-1.0,85.6363636363636
2025,h1_ATS,2024-11-24,1.0,-110.0,0.5845730363065889,-1.0,84.6363636363636
2025,h1_ATS,2024-11-29,1.0,-110.0,0.6906739162444181,0.9090909090909091,85.5454545454545
2025,h1_ATS,2024-12-01,1.0,-110.0,0.6225325848436595,-1.0,84.5454545454545
2025,h1_ATS,2024-12-01,1.0,-110.0,0.7992556216082258,-1.0,83.5454545454545
2025,h1_ATS,2024-12-01,1.0,-110.0,0.601922813794409,0.9090909090909091,84.45454545454541
2025,h1_ATS,2024-12-08,1.0,-110.0,0.5994225368264987,0.9090909090909091,85.36363636363632
2025,h1_ATS,2024-12-08,1.0,-110.0,0.6143855490080363,0.9090909090909091,86.27272727272722
2025,h1_ATS,2024-12-08,1.0,-110.0,0.7608518334838787,-1.0,85.27272727272722
2025,h1_ATS,2024-12-08,1.0,-110.0,0.5943657030419897,0.9090909090909091,86.18181818181813
2025,h1_ATS,2024-12-08,1.0,-110.0,0.544992996768602,-1.0,85.18181818181813
2025,h1_ATS,2024-12-15,1.0,-110.0,0.7090424425142727,-1.0,84.18181818181813
2025,h1_ATS,2024-12-15,1.0,-110.0,0.5431678714214402,-1.0,83.18181818181813
2025,h1_ATS,2024-12-15,1.0,-110.0,0.6237350903860037,-1.0,82.18181818181813
2025,h1_ATS,2024-12-22,1.0,-110.0,0.5959293783832454,-1.0,81.18181818181813
2025,h1_ATS,2024-12-25,1.0,-110.0,0.5847304692283539,-1.0,80.18181818181813
2025,h1_ATS,2024-12-25,1.0,-110.0,0.5538109175208078,0.9090909090909091,81.09090909090904
2025,h1_ATS,2024-12-28,1.0,-110.0,0.5562678585684735,0.9090909090909091,81.99999999999994
2025,h1_ATS,2024-12-28,1.0,-110.0,0.5554988342447272,-1.0,80.99999999999994
2025,h1_ATS,2024-12-29,1.0,-110.0,0.6617539922560127,-1.0,79.99999999999994
2025,h1_ATS,2024-12-31,1.0,-110.0,0.6028899661664523,-1.0,78.99999999999994
2025,h1_ATS,2025-01-04,1.0,-110.0,0.7350859464008728,-1.0,77.99999999999994
2025,h1_ATS,2025-01-05,1.0,-110.0,0.6269385268722687,-1.0,76.99999999999994
2025,h1_ATS,2025-01-05,1.0,-110.0,0.6288593623582072,-1.0,75.99999999999994
2025,h1_ATS,2025-01-05,1.0,-110.0,0.6684786132453232,-1.0,74.99999999999994
2025,h1_ATS,2025-01-11,1.0,-110.0,0.5635792770616146,-1.0,73.99999999999994
2025,h1_ATS,2025-01-12,1.0,-110.0,0.5622915950780103,0.9090909090909091,74.90909090909085
2025,h1_ATS,2025-01-12,1.0,-110.0,0.5556216763309065,0.9090909090909091,75.81818181818176
2025,h1_ATS,2025-01-18,1.0,-110.0,0.6547303802244336,-1.0,74.81818181818176
2025,h1_ATS,2025-01-20,1.0,-110.0,0.9466215195780645,0.9090909090909091,75.72727272727266
2025,h1_ATS,2025-01-20,1.0,-110.0,0.6025037071153165,0.9090909090909091,76.63636363636357
2025,h1_ATS,2025-01-20,1.0,-110.0,0.5885332219137225,-1.0,75.63636363636357
2025,h1_ATS,2025-01-20,1.0,-110.0,0.5815876121173716,0.9090909090909091,76.54545454545448
2025,h1_ATS,2025-01-23,1.0,-110.0,0.658616667073801,-1.0,75.54545454545448
2025,h1_ATS,2025-01-25,1.0,-110.0,0.5660725747697288,-1.0,74.54545454545448
2025,h1_ATS,2025-01-25,1.0,-110.0,0.701913742859561,-1.0,73.54545454545448
2025,h1_ATS,2025-01-25,1.0,-110.0,0.5494447405566124,0.9090909090909091,74.45454545454538
2025,h1_ATS,2025-02-01,1.0,-110.0,0.7637939066264199,-1.0,73.45454545454538
2025,h1_ATS,2025-02-01,1.0,-110.0,0.5858988925103479,0.9090909090909091,74.36363636363629
2025,h1_ATS,2025-02-02,1.0,-110.0,0.5778927274785448,0.9090909090909091,75.2727272727272
2025,h1_ATS,2025-02-02,1.0,-110.0,0.7242981405099473,0.9090909090909091,76.1818181818181
2025,h1_ATS,2025-02-08,1.0,-110.0,0.6547786886427487,-1.0,75.1818181818181
2025,h1_ATS,2025-02-08,1.0,-110.0,0.6073033274481143,-1.0,74.1818181818181
2025,h1_ATS,2025-02-09,1.0,-110.0,0.6979422741108837,0.9090909090909091,75.09090909090901
2025,h1_ATS,2025-02-09,1.0,-110.0,0.5633448266068671,-1.0,74.09090909090901
2025,h1_ATS,2025-02-22,1.0,-110.0,0.6142630408061318,0.9090909090909091,74.99999999999991
2025,h1_ATS,2025-02-23,1.0,-110.0,0.7288437960490873,-1.0,73.99999999999991
2025,h1_ATS,2025-02-23,1.0,-110.0,0.5565363293453025,0.9090909090909091,74.90909090909082
2025,h1_ATS,2025-02-23,1.0,-110.0,0.6476093048598592,0.9090909090909091,75.81818181818173
2025,h1_ATS,2025-02-23,1.0,-110.0,0.5603501501342856,-1.0,74.81818181818173
2025,h1_ATS,2025-02-23,1.0,-110.0,0.6354775666459573,0.9090909090909091,75.72727272727263
2025,h1_ATS,2025-02-23,1.0,-110.0,0.6381445448948516,-1.0,74.72727272727263
2025,h1_ATS,2025-02-26,1.0,-110.0,0.6534875481349258,0.9090909090909091,75.63636363636354
2025,h1_ATS,2025-02-28,1.0,-110.0,0.6539740281750631,-1.0,74.63636363636354
2025,h1_ATS,2025-03-01,1.0,-110.0,0.5693812355076302,-1.0,73.63636363636354
2025,h1_ATS,2025-03-02,1.0,-110.0,0.6299118662189687,-1.0,72.63636363636354
2025,h1_ATS,2025-03-02,1.0,-110.0,0.6337154953876744,0.9090909090909091,73.54545454545445
2025,h1_ATS,2025-03-02,1.0,-110.0,0.5480074268877866,-1.0,72.54545454545445
2025,h1_ATS,2025-03-02,1.0,-110.0,0.5671842170216822,0.9090909090909091,73.45454545454535
2025,h1_ATS,2025-03-08,1.0,-110.0,0.5931958789603582,-1.0,72.45454545454535
2025,h1_ATS,2025-03-09,1.0,-110.0,0.6819690154172982,-1.0,71.45454545454535
2025,h1_ATS,2025-03-09,1.0,-110.0,0.5660461301849599,0.9090909090909091,72.36363636363626
2025,h1_ATS,2025-03-09,1.0,-110.0,0.592367474869278,-1.0,71.36363636363626
2025,h1_ATS,2025-03-10,1.0,-110.0,0.5733237128237584,-1.0,70.36363636363626
2025,h1_ATS,2025-03-10,1.0,-110.0,0.5959715695491746,-1.0,69.36363636363626
2025,h1_ATS,2025-03-10,1.0,-110.0,0.6245079437027574,-1.0,68.36363636363626
2025,h1_ATS,2025-03-11,1.0,-110.0,0.6049634120967893,-1.0,67.36363636363626
2025,h1_ATS,2025-03-11,1.0,-110.0,0.5575269537606289,-1.0,66.36363636363626
2025,h1_ATS,2025-03-12,1.0,-110.0,0.5613000252045619,-1.0,65.36363636363626
2025,h1_ATS,2025-03-12,1.0,-110.0,0.620272874425928,0.9090909090909091,66.27272727272717
2025,h1_ATS,2025-03-13,1.0,-110.0,0.6591710495591485,-1.0,65.27272727272717
2025,h1_ATS,2025-03-13,1.0,-110.0,0.6118417803074828,-1.0,64.27272727272717
2025,h1_ATS,2025-03-14,1.0,-110.0,0.6469377608953082,0.9090909090909091,65.18181818181807
2025,h1_ATS,2025-03-14,1.0,-110.0,0.6338486459640734,0.9090909090909091,66.09090909090898
2025,h1_ATS,2025-03-15,1.0,-110.0,0.6297499245141622,0.9090909090909091,66.99999999999989
2025,h1_ATS,2025-03-15,1.0,-110.0,0.5600562173736082,0.9090909090909091,67.90909090909079
2025,h1_ATS,2025-03-16,1.0,-110.0,0.5533731597085483,0.9090909090909091,68.8181818181817
2025,h1_ATS,2025-03-16,1.0,-110.0,0.6133474367300302,-1.0,67.8181818181817
2025,h1_ATS,2025-03-16,1.0,-110.0,0.5956997694238133,0.9090909090909091,68.7272727272726
2025,h1_ATS,2025-03-16,1.0,-110.0,0.7207294827446185,0.9090909090909091,69.63636363636351
2025,h1_ATS,2025-03-16,1.0,-110.0,0.5579765224346652,-1.0,68.63636363636351
2025,h1_ATS,2025-03-17,1.0,-110.0,0.641572539359178,-1.0,67.63636363636351
2025,h1_ATS,2025-03-18,1.0,-110.0,0.6184915580389183,-1.0,66.63636363636351
2025,h1_ATS,2025-03-18,1.0,-110.0,0.581703962755385,-1.0,65.63636363636351
2025,h1_ATS,2025-03-20,1.0,-110.0,0.570270196690304,-1.0,64.63636363636351
2025,h1_ATS,2025-03-20,1.0,-110.0,0.5828080750893968,0.9090909090909091,65.54545454545442
2025,h1_ATS,2025-03-21,1.0,-110.0,0.5857210999986883,-1.0,64.54545454545442
2025,h1_ATS,2025-03-22,1.0,-110.0,0.7546530158299096,-1.0,63.54545454545442
2025,h1_ATS,2025-03-23,1.0,-110.0,0.5601858582599855,-1.0,62.54545454545442
2025,h1_ATS,2025-03-23,1.0,-110.0,0.6032354437296831,0.9090909090909091,63.454545454545325
2025,h1_ATS,2025-03-23,1.0,-110.0,0.7347305777586345,-1.0,62.454545454545325
2025,h1_ATS,2025-03-23,1.0,-110.0,0.8224804417735732,0.9090909090909091,63.36363636363623
2025,h1_ATS,2025-03-23,1.0,-110.0,0.6614847364221565,-1.0,62.36363636363623
2025,h1_ATS,2025-03-24,1.0,-110.0,0.5429991276656275,-1.0,61.36363636363623
2025,h1_ATS,2025-03-24,1.0,-110.0,0.6230391468781729,0.9090909090909091,62.27272727272714
2025,h1_ATS,2025-03-25,1.0,-110.0,0.6779090357450592,0.9090909090909091,63.181818181818045
2025,h1_ATS,2025-03-25,1.0,-110.0,0.5907811632068047,-1.0,62.181818181818045
2025,h1_ATS,2025-03-25,1.0,-110.0,0.7388648614655683,-1.0,61.181818181818045
2025,h1_ATS,2025-03-26,1.0,-110.0,0.5891321466015811,-1.0,60.181818181818045
2025,h1_ATS,2025-03-26,1.0,-110.0,0.5863250571106474,-1.0,59.181818181818045
2025,h1_ATS,2025-03-26,1.0,-110.0,0.6444448292988105,-1.0,58.181818181818045
2025,h1_ATS,2025-03-26,1.0,-110.0,0.6454799554445558,0.9090909090909091,59.09090909090895
2025,h1_ATS,2025-03-27,1.0,-110.0,0.6271738446095926,0.9090909090909091,59.99999999999986
2025,h1_ATS,2025-03-27,1.0,-110.0,0.6237929801723411,0.9090909090909091,60.909090909090764
2025,h1_ATS,2025-03-28,1.0,-110.0,0.6424666205663874,0.9090909090909091,61.81818181818167
2025,h1_ATS,2025-03-29,1.0,-110.0,0.5539467739799534,-1.0,60.81818181818167
2025,h1_ATS,2025-03-29,1.0,-110.0,0.6261868008753688,-1.0,59.81818181818167
2025,h1_ATS,2025-03-30,1.0,-110.0,0.6694468335815352,-1.0,58.81818181818167
2025,h1_ATS,2025-03-30,1.0,-110.0,0.5773568396939366,0.9090909090909091,59.72727272727258
2025,h1_ATS,2025-03-30,1.0,-110.0,0.5507932644213013,-1.0,58.72727272727258
2025,h1_ATS,2025-03-30,1.0,-110.0,0.5544778282915381,-1.0,57.72727272727258
2025,h1_ATS,2025-03-30,1.0,-110.0,0.6428079922997763,0.9090909090909091,58.636363636363484
2025,h1_ATS,2025-03-30,1.0,-110.0,0.634707309257263,-1.0,57.636363636363484
2025,h1_ATS,2025-03-31,1.0,-110.0,0.5959048861130588,0.9090909090909091,58.54545454545439
2025,h1_ATS,2025-03-31,1.0,-110.0,0.6173844953662383,0.9090909090909091,59.4545454545453
2025,h1_ATS,2025-03-31,1.0,-110.0,0.7037216872478991,-1.0,58.4545454545453
2025,h1_ATS,2025-04-01,1.0,-110.0,0.6152116362393132,0.9090909090909091,59.3636363636362
2025,h1_ATS,2025-04-02,1.0,-110.0,0.6025040184575488,0.9090909090909091,60.27272727272711
2025,h1_ATS,2025-04-02,1.0,-110.0,0.7039021381644571,-1.0,59.27272727272711
2025,h1_ATS,2025-04-02,1.0,-110.0,0.5471165530986786,-1.0,58.27272727272711
2025,h1_ATS,2025-04-03,1.0,-110.0,0.6234719508968252,-1.0,57.27272727272711
2025,h1_ATS,2025-04-03,1.0,-110.0,0.5859282941681139,-1.0,56.27272727272711
2025,h1_ATS,2025-04-03,1.0,-110.0,0.7350889098176144,0.9090909090909091,57.18181818181802
2025,h1_ATS,2025-04-04,1.0,-110.0,0.6572289731590645,-1.0,56.18181818181802
2025,h1_ATS,2025-04-04,1.0,-110.0,0.5797581104320686,-1.0,55.18181818181802
2025,h1_ATS,2025-04-04,1.0,-110.0,0.5817293857531831,-1.0,54.18181818181802
2025,h1_ATS,2025-04-05,1.0,-110.0,0.5492100089071246,0.9090909090909091,55.09090909090892
2025,h1_ATS,2025-04-05,1.0,-110.0,0.6548413711052236,0.9090909090909091,55.99999999999983
2025,h1_ATS,2025-04-06,1.0,-110.0,0.720736672202687,-1.0,54.99999999999983
2025,h1_ATS,2025-04-06,1.0,-110.0,0.6385040949807292,-1.0,53.99999999999983
2025,h1_ATS,2025-04-06,1.0,-110.0,0.602317677481554,-1.0,52.99999999999983
2025,h1_ATS,2025-04-06,1.0,-110.0,0.5915661776849319,-1.0,51.99999999999983
2025,h1_ATS,2025-04-06,1.0,-110.0,0.5662779783558083,-1.0,50.99999999999983
2025,h1_ATS,2025-04-07,1.0,-110.0,0.5969726368062473,0.9090909090909091,51.909090909090736
2025,h1_ATS,2025-04-08,1.0,-110.0,0.6489751470197629,-1.0,50.909090909090736
2025,h1_ATS,2025-04-08,1.0,-110.0,0.5714380177283118,0.9090909090909091,51.81818181818164
2025,h1_ATS,2025-04-08,1.0,-110.0,0.7547522506429645,-1.0,50.81818181818164
2025,h1_ATS,2025-04-08,1.0,-110.0,0.5629915421282089,-1.0,49.81818181818164
2025,h1_ATS,2025-04-08,1.0,-110.0,0.5880755091144164,0.9090909090909091,50.72727272727255
2025,h1_ATS,2025-04-09,1.0,-110.0,0.5464388655196422,-1.0,49.72727272727255
2025,h1_ATS,2025-04-09,1.0,-110.0,0.8826537546391418,0.9090909090909091,50.636363636363455
2025,h1_ATS,2025-04-10,1.0,-110.0,0.7264365681367027,-1.0,49.636363636363455
2025,h1_ATS,2025-04-10,1.0,-110.0,0.5718275628417827,-1.0,48.636363636363455
2025,h1_ATS,2025-04-10,1.0,-110.0,0.6592078844894905,0.9090909090909091,49.54545454545436
2025,h1_ATS,2025-04-11,1.0,-110.0,0.6820233907114354,-1.0,48.54545454545436
2025,h1_ATS,2025-04-11,1.0,-110.0,0.6519685207778263,-1.0,47.54545454545436
2025,h1_ATS,2025-04-11,1.0,-110.0,0.566418588657442,0.9090909090909091,48.45454545454527
2025,h1_ATS,2025-04-11,1.0,-110.0,0.5830827198518951,-1.0,47.45454545454527
2025,h1_ATS,2025-04-13,1.0,-110.0,0.6554719689237192,0.9090909090909091,48.363636363636175
2025,h1_ATS,2025-04-13,1.0,-110.0,0.5638670183379106,0.9090909090909091,49.27272727272708
2025,h1_ATS,2025-04-13,1.0,-110.0,0.7398156163319292,0.9090909090909091,50.18181818181799
2024,h1_TOTAL,2023-10-24,1.0,-110.0,0.5720543350399618,0.0,100.0
2024,h1_TOTAL,2023-10-27,1.0,-110.0,0.6158576777200129,0.0,100.0
2024,h1_TOTAL,2023-10-27,1.0,-110.0,0.5855542826744672,0.0,100.0
2024,h1_TOTAL,2023-10-27,1.0,-110.0,0.6196242616126635,0.0,100.0
2024,h1_TOTAL,2023-10-27,1.0,-110.0,0.6336617856846323,0.0,100.0
2024,h1_TOTAL,2023-10-27,1.0,-110.0,0.5481261025728997,0.0,100.0
2024,h1_TOTAL,2023-10-28,1.0,-110.0,0.5440750281226506,0.0,100.0
2024,h1_TOTAL,2023-10-28,1.0,-110.0,0.6788170862101841,0.0,100.0
2024,h1_TOTAL,2023-10-28,1.0,-110.0,0.5520997326845799,0.9090909090909091,100.9090909090909
2024,h1_TOTAL,2023-11-03,1.0,-110.0,0.5399348731783971,-1.0,99.9090909090909
2024,h1_TOTAL,2023-11-03,1.0,-110.0,0.559669213286162,0.9090909090909091,100.81818181818181
2024,h1_TOTAL,2023-11-04,1.0,-110.0,0.5305829708882179,0.9090909090909091,101.72727272727272
2024,h1_TOTAL,2023-11-24,1.0,-110.0,0.7818350906486089,0.9090909090909091,102.63636363636363
2024,h1_TOTAL,2023-12-02,1.0,-110.0,0.552933815587831,0.9090909090909091,103.54545454545453
2024,h1_TOTAL,2023-12-23,1.0,-110.0,0.5397293324406797,0.9090909090909091,104.45454545454544
2024,h1_TOTAL,2023-12-25,1.0,-110.0,0.5732440077073646,0.0,104.45454545454544
2024,h1_TOTAL,2023-12-25,1.0,-110.0,0.6718539508643784,0.9090909090909091,105.36363636363635
2024,h1_TOTAL,2024-01-20,1.0,-110.0,0.5627633074257066,-1.0,104.36363636363635
2024,h1_TOTAL,2024-01-27,1.0,-110.0,0.6061575897096176,-1.0,103.36363636363635
2024,h1_TOTAL,2024-01-27,1.0,-110.0,0.6984507551473628,-1.0,102.36363636363635
2024,h1_TOTAL,2024-01-27,1.0,-110.0,0.5356848624175812,-1.0,101.36363636363635
2024,h1_TOTAL,2024-02-03,1.0,-110.0,0.5484728159479898,-1.0,100.36363636363635
2024,h1_TOTAL,2024-02-10,1.0,-110.0,0.5854279278954093,0.9090909090909091,101.27272727272725
2024,h1_TOTAL,2024-02-10,1.0,-110.0,0.6448509029162173,-1.0,100.27272727272725
2024,h1_TOTAL,2024-03-02,1.0,-110.0,0.5546109889672438,-1.0,99.27272727272725
2024,h1_TOTAL,2024-03-02,1.0,-110.0,0.5814123697848125,-1.0,98.27272727272725
2024,h1_TOTAL,2024-03-02,1.0,-110.0,0.5920808967730709,-1.0,97.27272727272725
2024,h1_TOTAL,2024-03-09,1.0,-110.0,0.5472927478378274,-1.0,96.27272727272725
