player_id,date,team,opponent,home,pred_pts,pred_reb,pred_ast,pred_threes,pred_pra,act_pts,act_reb,act_ast,act_threes,act_pra,pred_pts_err,pred_reb_err,pred_ast_err,pred_threes_err,pred_pra_err
101108,2025-04-13,SAS,TOR,True,8.148639370785588,2.797220438180073,4.314984525096215,1.3140468381369326,15.26084433406184,15,7,6,2,28,-6.851360629214412,-4.202779561819927,-1.6850154749037847,-0.6859531618630674,-12.73915566593816
200782,2025-04-13,NYK,BKN,False,3.410079576382161,2.798723520472836,0.6830203431756362,0.6847999813404779,6.891823440030799,6,2,0,2,8,-2.589920423617839,0.7987235204728358,0.6830203431756362,-1.315200018659522,-1.108176559969201
201144,2025-04-13,MIN,UTA,True,8.024301223367774,2.50060884301174,4.416328425078585,1.353251839898342,14.9412384914581,0,2,2,0,4,8.024301223367774,0.5006088430117401,2.416328425078585,1.353251839898342,10.9412384914581
201145,2025-04-13,HOU,DEN,True,6.525914437419737,2.5983220919480665,1.6368041389717718,1.2509211645015277,10.761040668339607,5,3,0,1,8,1.525914437419737,-0.4016779080519335,1.6368041389717718,0.2509211645015277,2.761040668339607
201566,2025-04-13,DEN,HOU,False,13.751937765731697,4.397412803894225,4.655710365773728,1.2541316129919975,22.805060935399748,17,0,6,0,23,-3.2480622342683034,4.397412803894225,-1.3442896342262722,1.2541316129919975,-0.194939064600252
201599,2025-04-13,DEN,HOU,False,4.822889131920091,5.768568352442385,1.2736902795112357,-0.0211019448226796,11.865147763873802,4,5,0,0,9,0.8228891319200908,0.7685683524423848,1.2736902795112357,-0.0211019448226796,2.865147763873802
201935,2025-04-13,LAC,GSW,False,23.66604284456885,5.648992814055001,8.365955553152155,2.6013772201000003,37.68099121177588,39,7,10,5,56,-15.33395715543115,-1.351007185944999,-1.6340444468478452,-2.3986227798999997,-18.319008788224117
201939,2025-04-13,GSW,LAC,True,21.846782482294387,4.539285761308076,5.092268738981152,3.3974857370266,31.478336982583688,36,3,6,7,45,-14.153217517705613,1.5392857613080757,-0.9077312610188484,-3.6025142629734,-13.521663017416312
201942,2025-04-13,SAC,PHX,True,23.88348113979628,4.845269710406736,5.800846253404648,1.5933462381679326,34.529597103607685,8,0,5,0,13,15.883481139796281,4.845269710406736,0.8008462534046483,1.5933462381679326,21.529597103607685
201959,2025-04-13,CHA,BOS,False,3.508743515326654,2.41993610583494,0.5762730186404146,0.2003426104627103,6.504952639801994,4,6,2,0,12,-0.4912564846733458,-3.58006389416506,-1.4237269813595854,0.2003426104627103,-5.495047360198006
202066,2025-04-13,TOR,SAS,False,6.9006560861261725,2.7752848439192483,2.1756452798564547,0.8226951538274195,11.851586209902036,0,0,1,0,1,6.9006560861261725,2.7752848439192483,1.1756452798564547,0.8226951538274195,10.851586209902036
202684,2025-04-13,CLE,IND,True,4.013828133032685,4.075359058634055,0.7151812347208518,0.2007139361179975,8.804368426387601,3,20,1,0,24,1.0138281330326846,-15.924640941365945,-0.2848187652791482,0.2007139361179975,-15.195631573612399
202685,2025-04-13,SAC,PHX,True,6.157647196768549,4.808391100662295,0.9941653330545596,0.0695084811661251,11.960203630485433,22,10,4,0,36,-15.842352803231451,-5.191608899337705,-3.0058346669454403,0.0695084811661251,-24.03979636951457
202687,2025-04-13,SAS,TOR,True,6.107159906669649,6.397330327864369,1.0868884843085145,0.1617505889376392,13.59137871884256,2,7,0,0,9,4.107159906669649,-0.6026696721356313,1.0868884843085145,0.1617505889376392,4.591378718842559
202693,2025-04-13,LAL,POR,False,5.095947018079855,2.093289354888517,1.543111948266487,0.7930683618919421,8.732348321234799,11,4,6,1,21,-5.904052981920145,-1.9067106451114828,-4.456888051733513,-0.20693163810805792,-12.267651678765201
202695,2025-04-13,LAC,GSW,False,24.11483689032985,7.544208310433996,3.670725768399159,2.060375996364606,35.32977096916304,33,6,7,4,46,-8.885163109670149,1.544208310433996,-3.329274231600841,-1.939624003635394,-10.670229030836957
202696,2025-04-13,CHI,PHI,False,17.407158598753774,9.30878525937095,4.527307592747984,1.376721666261592,31.243251450872556,8,8,0,0,16,9.407158598753774,1.30878525937095,4.527307592747984,1.376721666261592,15.243251450872556
202699,2025-04-13,DET,MIL,False,13.484961643169044,4.766222068697657,2.457129632283866,1.5134622414474954,20.70831334415052,4,3,1,0,8,9.484961643169044,1.7662220686976573,1.4571296322838658,1.5134622414474954,12.708313344150518
202710,2025-04-13,GSW,LAC,True,17.706567529746565,4.841959604844914,4.578597139434561,1.131231139008568,27.12712427402612,30,1,9,0,40,-12.293432470253435,3.841959604844914,-4.421402860565439,1.131231139008568,-12.87287572597388
203084,2025-04-13,SAS,TOR,True,13.15656741820002,3.2103181606737574,1.557644099502152,2.4174223265654597,17.924529678375894,18,5,1,2,24,-4.843432581799981,-1.7896818393262426,0.5576440995021521,0.41742232656545974,-6.075470321624106
203110,2025-04-13,GSW,LAC,True,8.409866614384235,5.492887838931445,4.565026353649335,1.0545154042047318,18.46778080696512,14,3,4,4,21,-5.590133385615765,2.492887838931445,0.5650263536493352,-2.9454845957952682,-2.53221919303488
203458,2025-04-13,LAL,POR,False,2.604858443911354,3.113141558280846,0.7239573143046487,0.2126538653793847,6.441957316496934,4,2,1,0,7,-1.395141556088646,1.1131415582808462,-0.2760426856953513,0.2126538653793847,-0.5580426835030661
203484,2025-04-13,ORL,ATL,False,8.032919633571176,2.331555617722627,1.4228426969586314,1.785010829896705,11.787317948252516,2,0,1,0,3,6.032919633571176,2.331555617722627,0.4228426969586314,1.785010829896705,8.787317948252516
203486,2025-04-13,PHX,SAC,False,5.384119175309976,5.165271610999174,1.393977372843491,0.1748485298497177,11.943368159152543,4,5,3,0,12,1.3841191753099764,0.16527161099917365,-1.606022627156509,0.1748485298497177,-0.05663184084745687
203497,2025-04-13,MIN,UTA,True,18.38698332945038,12.904831605247738,2.083368587587937,0.076820545228091,33.37518352228595,19,18,0,0,37,-0.6130166705496194,-5.095168394752262,2.083368587587937,0.076820545228091,-3.624816477714049
203500,2025-04-13,HOU,DEN,True,5.620317106306133,6.851685703955646,0.7625825063277217,0.0765749437690483,13.234585316589516,4,6,1,0,11,1.6203171063061328,0.8516857039556456,-0.23741749367227827,0.0765749437690483,2.2345853165895164
203501,2025-04-13,DET,MIL,False,13.715830071172736,2.2168834323878834,1.9506502304563376,2.667815613971733,17.88336373401703,3,1,0,1,4,10.715830071172736,1.2168834323878834,1.9506502304563376,1.667815613971733,13.883363734017031
203897,2025-04-13,SAC,PHX,True,24.42226645211882,3.448059436144453,4.4648362287300944,3.746176898243652,32.33516211699339,16,0,2,4,18,8.42226645211882,3.448059436144453,2.4648362287300944,-0.2538231017563479,14.335162116993388
203901,2025-04-13,NOP,OKC,True,6.89424210264372,4.262973249711013,8.654531121033234,0.5475499675590105,19.81174647338796,3,2,3,1,8,3.8942421026437204,2.2629732497110133,5.654531121033234,-0.45245003244098947,11.81174647338796
203914,2025-04-13,ORL,ATL,False,4.157871051946742,1.8959061399668724,1.054574018808774,0.8846476896429896,7.108351210722439,12,1,1,4,14,-7.842128948053258,0.8959061399668724,0.054574018808773994,-3.1153523103570104,-6.891648789277561
203915,2025-04-13,DAL,MEM,False,13.777732081151887,3.922014805732154,6.551927250019446,1.651483930845968,24.25167413690348,8,2,7,1,17,5.777732081151887,1.9220148057321542,-0.4480727499805539,0.6514839308459679,7.251674136903478
203926,2025-04-13,SAC,PHX,True,4.587260738258967,1.2312574190722887,0.6108854217595279,1.1620460472812617,6.429403579090826,6,0,2,2,8,-1.4127392617410326,1.2312574190722887,-1.3891145782404721,-0.8379539527187383,-1.5705964209091743
203932,2025-04-13,DEN,HOU,False,18.7647722338441,5.239027414573922,4.152922662033032,1.763607216886688,28.156722310451094,18,7,3,1,28,0.7647722338440985,-1.760972585426078,1.1529226620330322,0.7636072168866881,0.15672231045109442
203937,2025-04-13,MIA,WAS,True,10.339178434467131,4.636010188224175,3.2144681188980164,0.6138178828618452,18.18965674158932,6,6,4,0,16,4.339178434467131,-1.3639898117758253,-0.7855318811019836,0.6138178828618452,2.189656741589321
203939,2025-04-13,DAL,MEM,False,1.846735046810016,1.95009216307967,0.9064802678961024,0.1223292752885083,4.703307477785819,6,0,0,1,6,-4.153264953189984,1.95009216307967,0.9064802678961024,-0.8776707247114917,-1.2966925222141814
203944,2025-04-13,MIN,UTA,True,18.164500265340138,6.337505944062338,4.581566554260956,2.2029075430998697,29.083572763663422,10,10,5,0,25,8.164500265340138,-3.662494055937662,-0.4184334457390442,2.2029075430998697,4.0835727636634225
203957,2025-04-13,DAL,MEM,False,7.798522845340632,1.7705877813868136,1.86655635864692,1.2942491483858083,11.435666985374471,4,2,3,0,9,3.7985228453406323,-0.2294122186131864,-1.13344364135308,1.2942491483858083,2.4356669853744712
203992,2025-04-13,LAC,GSW,False,10.547062585019653,2.8068293631419325,3.3453258634930982,1.8450347625949453,16.699217811654677,5,1,0,1,6,5.547062585019653,1.8068293631419325,3.3453258634930982,0.8450347625949453,10.699217811654677
203994,2025-04-13,CHA,BOS,False,12.196475763112652,5.915848092129245,3.1562660846673167,0.6820671279478279,21.268589939909383,14,9,2,1,25,-1.8035242368873483,-3.084151907870755,1.1562660846673167,-0.31793287205217213,-3.7314100600906173
203999,2025-04-13,DEN,HOU,False,32.882817592308484,11.193725792614824,8.934252857981814,1.9025564983843943,53.01079624290506,18,7,7,3,32,14.882817592308484,4.193725792614824,1.9342528579818143,-1.0974435016156057,21.01079624290506
204456,2025-04-13,IND,CLE,False,9.92714935998621,3.5446023016870907,4.224905240276369,0.4839818662979008,17.696656901949616,8,0,1,0,9,1.9271493599862097,3.5446023016870907,3.224905240276369,0.4839818662979008,8.696656901949616
1626145,2025-04-13,PHX,SAC,False,7.832452790689851,2.472952424516341,2.845033918814676,1.3513977228512355,13.150439134020862,17,2,4,3,23,-9.167547209310149,0.472952424516341,-1.1549660811853242,-1.6486022771487645,-9.849560865979138
1626153,2025-04-13,NYK,BKN,False,5.844841468030342,2.08692646909054,2.41512757920716,0.97390797940489,10.34689551632816,5,2,3,0,10,0.8448414680303422,0.0869264690905398,-0.58487242079284,0.97390797940489,0.3468955163281606
