event_id,commence_time,home_team,away_team,has_odds
745d265e0d83dac45060b44665d8cbe5,2026-05-15T23:10:00Z,Cleveland Cavaliers,Detroit Pistons,True
1bd4432ce20bc61756180bf2d1c59c91,2026-05-16T01:40:00Z,Minnesota Timberwolves,San Antonio Spurs,True
