date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-05-21,New York Knicks,Cleveland Cavaliers,NYK,CLE,,,-2.4608275352346203,222.36283178815603,,0.0,,222.36283178815603
