date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,total,bookmaker
2026-05-26,2026-05-26T00:10:00Z,Cleveland Cavaliers,New York Knicks,125.66141776152797,-125.66141776152797,2.5,-2.5,218.5,oddsapi_consensus
