event_id,commence_time,home_team,away_team,has_odds
862af0717b53a01b5e93a188a655d663,2026-05-07T23:10:00Z,Detroit Pistons,Cleveland Cavaliers,True
a306b74e13d87d2f8d64b1e01c2cf958,2026-05-08T01:40:00Z,Oklahoma City Thunder,Los Angeles Lakers,True
