date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-05-08,0042500213,PHI,4431678,Tyrese Maxey,0.1148676845398015,8.705668648291603,771,1,0.1148676845398015
2026-05-08,0042500213,PHI,5124612,VJ Edgecombe,0.113361223103214,8.821358597106105,782,2,0.2282289076430155
2026-05-08,0042500213,PHI,3059318,Joel Embiid,0.1050218830078185,9.521825084068942,852,3,0.333250790650834
2026-05-08,0042500233,MIN,3064514,Julius Randle,0.1089031822938104,9.182468123861574,818,1,0.1089031822938104
2026-05-08,0042500233,SAS,4066259,De'Aaron Fox,0.1088287948742108,9.188744588744596,819,2,0.21773197716802117
2026-05-08,0042500233,MIN,3032976,Rudy Gobert,0.1068203345450217,9.361513463324053,836,3,0.3245523117130429
