date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-05-06,2026-05-06T12:59:54.845474+00:00,3934672,Jalen Brunson,NYK,ast,UNDER,5.5,125,0.4444444444444444,0.4990886804831733,0.8087393513693034,0.054644236038728866,0.12294953108713991,bovada,Bovada,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4845367,Stephon Castle,SAS,ast,UNDER,5.5,155,0.39215686274509803,0.43787323314299864,0.6969326653977688,0.04571637039790061,0.1165767445146465,bovada,Bovada,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4397014,Quentin Grimes,PHI,ast,OVER,2.5,185,0.3508771929824561,0.39147586574258453,0.6215350113833121,0.04059867276012841,0.115706217366366,bovada,Bovada,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4845367,Stephon Castle,SAS,ast,UNDER,6.5,102,0.49504950495049505,0.547100055414002,0.8420531747072075,0.05205055046350693,0.10514211193628398,fanduel,FanDuel,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4431678,Tyrese Maxey,PHI,ast,UNDER,5.5,112,0.4716981132075472,0.520488951570736,0.7969703689621396,0.04879083836318887,0.10343657732996048,fanduel,FanDuel,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4431678,Tyrese Maxey,PHI,ast,UNDER,5.5,110,0.47619047619047616,0.5243074601062256,0.7969703689621396,0.04811698391574948,0.10104566622307387,bovada,Bovada,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4431678,Tyrese Maxey,PHI,ast,UNDER,5.5,109,0.4784688995215311,0.5262441199376223,0.7969703689621396,0.047775220416091224,0.09985021066963073,betonlineag,BetOnline.ag,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4431678,Tyrese Maxey,PHI,ast,UNDER,5.5,108,0.4807692307692308,0.5281994014981671,0.7969703689621396,0.04743017072893635,0.09865475511618771,draftkings,DraftKings,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,3064514,Julius Randle,MIN,ast,UNDER,3.5,145,0.40816326530612246,0.44782759678048,0.6725921418018395,0.03966433147435755,0.09717761211217602,bovada,Bovada,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4845367,Stephon Castle,SAS,ast,UNDER,6.5,-105,0.5121951219512195,0.5616738298646178,0.8420531747072075,0.04947870791339826,0.09660128687853942,betmgm,BetMGM,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4431678,Tyrese Maxey,PHI,ast,UNDER,5.5,104,0.49019607843137253,0.5362122220109876,0.7969703689621396,0.04601614357961509,0.09387293290241472,williamhill_us,Caesars,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,3195,Mike Conley,MIN,ast,UNDER,2.5,185,0.3508771929824561,0.3837182617037103,0.5698176511241506,0.032841068721254196,0.09359704585557438,bovada,Bovada,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4845367,Stephon Castle,SAS,ast,UNDER,6.5,-109,0.5215311004784688,0.5696094116127797,0.8420531747072075,0.048078311134310825,0.0921868534593665,williamhill_us,Caesars,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4845367,Stephon Castle,SAS,ast,UNDER,6.5,-109,0.5215311004784688,0.5696094116127797,0.8420531747072075,0.048078311134310825,0.0921868534593665,betonlineag,BetOnline.ag,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4431678,Tyrese Maxey,PHI,ast,UNDER,5.5,102,0.49504950495049505,0.5403376345522417,0.7969703689621396,0.04528812960174666,0.09148202179552822,betrivers,BetRivers,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,3934672,Jalen Brunson,NYK,ast,UNDER,6.5,-135,0.574468085106383,0.6255893431208993,0.9152764718698247,0.05112125801451628,0.08898885654378769,betmgm,BetMGM,2026-05-06T23:10:00Z,New York Knicks,Philadelphia 76ers,,,False
2026-05-06,2026-05-06T12:59:54.845474+00:00,4845367,Stephon Castle,SAS,ast,UNDER,6.5,-114,0.5327102803738317,0.5791117145238381,0.8420531747072075,0.046401434150006415,0.08710444656229266,betrivers,BetRivers,2026-05-07T01:40:00Z,San Antonio Spurs,Minnesota Timberwolves,,,False
